,PLAYER_ID,DOB,GENDER,AVG_BET,BET_TOTAL,INITIAL_AMOUNT,INITIAL_PROMO_AMOUNT,FINAL_AMOUNT,FINAL_PROMO_AMOUNT,MACHINE_ID,WIN_TOTAL,GAMES_PLAYED_TOTAL,GAMES_WON_TOTAL,TIME_ON_DEVICE_SEC,PLAYER_LEVEL_ID,AVG_BET_std,BET_TOTAL_std,INITIAL_AMOUNT_std,INITIAL_PROMO_AMOUNT_std,FINAL_AMOUNT_std,FINAL_PROMO_AMOUNT_std,WIN_TOTAL_std,GAMES_PLAYED_TOTAL_std,GAMES_WON_TOTAL_std,TIME_ON_DEVICE_SEC_std,Edad,Rango_Edad,Rango_Edad_le,Cluster
0,9B3B1A69-4667-48DC-9587-56DF8CCEA7B5,1948-07-06,0,6.8,74.8,335.74,0.0,269.94,0.0,4D5C9539-4725-47EA-BCC3-829F074AC5DF,9.0,11.0,3.0,56.0,1,0.13168946318557878,-0.2965138579693096,-0.31227740577035673,-0.06411297714073964,-0.153044867222659,-0.06959815826344105,-0.003670511822341512,-0.5598922870754067,-0.5814324212662575,-0.6175158406323532,77,65+,5,0
1,ED83CAC7-96AA-4B57-AE47-34888DB5561D,1968-06-05,0,5.78,1254.0,1488.24,0.0,1400.59,0.0,811D8B89-D8BA-4696-90B3-B55528111676,1166.35,217.0,58.0,1272.0,1,-0.006658026355845186,0.13644979077580066,2.8905747537571465,-0.06411297714073964,1.3048647087830565,-0.06959815826344105,0.03531172485272739,0.2141439070653233,0.1973330389304381,0.5163583670744966,57,55-64,4,3
2,FD540F4D-3734-4AD5-BD8A-6C87AC40B908,1958-07-25,0,4.4,52.8,225.07,0.0,252.77,0.0,705E5C91-5150-4EA3-AC4F-5C29A897B71F,80.5,12.0,5.0,132.0,1,-0.19383404161777182,-0.3045915379832109,-0.6198345845078047,-0.06411297714073964,-0.1751846164111949,-0.06959815826344105,-0.0012622257185117053,-0.5561348298222965,-0.5531136772591049,-0.5466487026506751,67,65+,5,0
3,C7F4AD73-D548-4C0B-A700-6692F41F30C8,1968-02-13,0,5.0,305.0,385.8,0.0,902.0,0.0,1D29B1A9-4135-49C0-BF81-9B92D8735DD3,821.2,61.0,16.0,611.0,4,-0.11245316541693419,-0.21199195164203313,-0.17315829157864585,-0.06411297714073964,0.6619609494404751,-0.06959815826344105,0.023686271024239872,-0.3720194244198897,-0.3973605852197658,-0.09999924089773017,57,55-64,4,0
4,8A583C5F-A07A-4717-9CE5-39BA4B728F37,1968-06-16,0,12.23,538.0,190.0,0.0,0.0,0.0,19617494-F83D-4AD4-B18C-BEF06F78FAB9,348.0,44.0,19.0,175.0,5,0.8681863928031598,-0.12644197694935108,-0.7172957777699561,-0.06411297714073964,-0.5011173131139454,-0.06959815826344105,0.007747795718893516,-0.4358961977227655,-0.35488246920903693,-0.5065528219505152,57,55-64,4,0
5,FDFDE365-6931-46F7-AE99-3145CE9E2FB5,1950-01-31,0,3.4,146.2,287.11,0.0,203.41,0.0,CC3D5756-930E-4246-903A-3C0C9BDB54E3,62.5,43.0,24.0,328.0,1,-0.32946883528583465,-0.27029811465146625,-0.44742248214156927,-0.06411297714073964,-0.23883155991417296,-0.06959815826344105,-0.001868507534860468,-0.4396536549758759,-0.28408560919115555,-0.36388608364529473,75,65+,5,0
6,A7756112-A8FC-4A47-9A74-AE423D1DA512,1963-08-24,1,7.08,2010.0,906.9,0.0,1035.4,0.0,7D969920-2A25-4E3F-9847-60292482BF00,2138.5,284.0,45.0,955.0,4,0.1696672054126364,0.41402824943531846,1.275003322590362,-0.06411297714073964,0.8339727456985238,-0.06959815826344105,0.06805599528403015,0.46589354302371605,0.013261202883946416,0.22076780470354973,61,55-64,4,3
7,489BB28B-6223-4A34-9E79-87A413D8D06E,1951-11-28,0,16.35,408.75,385.65,0.0,0.45,0.0,AC5573D5-12F2-4012-A071-C472E0390553,23.55,25.0,3.0,148.0,3,1.4270017427155786,-0.17389834703102128,-0.17357514869268423,-0.06411297714073964,-0.5005370634264182,-0.06959815826344105,-0.0031804340207929292,-0.507287885531862,-0.5814324212662575,-0.5317293051808482,73,65+,5,0
8,DB89C59E-7D97-48FF-8D35-248CC576B6E4,1980-03-11,0,4.08,428.0,640.37,0.0,402.87,0.0,82920683-3D5D-41C9-AFEF-FFE4DA5270A1,190.5,105.0,26.0,385.0,7,-0.23723717559155194,-0.16683037701885764,0.5343038118928651,-0.06411297714073964,0.018360890472861085,-0.06959815826344105,0.0024428298258418434,-0.20669130528303478,-0.255766865184003,-0.31073573015903616,45,45-54,3,1
9,0C7B2268-F4A0-4804-BAF1-4167243F5DF9,1990-07-03,1,8.73,567.6,324.61,0.0,364.51,0.0,A9D15E9A-AD9F-4684-AC1A-D7B1623457AA,607.5,65.0,31.0,411.0,3,0.39346461496494006,-0.11557382565792022,-0.3432082036319976,-0.06411297714073964,-0.031102171779453312,-0.06959815826344105,0.016488358571254844,-0.3569895954074484,-0.18497000516612155,-0.28649170927056733,35,35-44,2,1
