,PLAYER_ID,DOB,GENDER,AVG_BET,BET_TOTAL,INITIAL_AMOUNT,INITIAL_PROMO_AMOUNT,FINAL_AMOUNT,FINAL_PROMO_AMOUNT,MACHINE_ID,WIN_TOTAL,GAMES_PLAYED_TOTAL,GAMES_WON_TOTAL,TIME_ON_DEVICE_SEC,PLAYER_LEVEL_ID,AVG_BET_std,BET_TOTAL_std,INITIAL_AMOUNT_std,INITIAL_PROMO_AMOUNT_std,FINAL_AMOUNT_std,FINAL_PROMO_AMOUNT_std,WIN_TOTAL_std,GAMES_PLAYED_TOTAL_std,GAMES_WON_TOTAL_std,TIME_ON_DEVICE_SEC_std,Edad,Rango_Edad,Rango_Edad_le,Cluster
0,BC8293AC-A236-4842-8404-D3783FECD057,1954-05-17,1,4.4,294.8,501.96,0.0,299.91,0.0,40FD682D-49A9-494E-9910-996D4BBF987F,92.75,67.0,26.0,226.0,4,0.10642719325748022,-0.20049907667980835,1.8099764522229382,-0.1536010313579614,0.17369222506287588,-0.12251996766078452,-0.003123657894701504,-0.34304677744302076,-0.2040261369969208,-0.4485830277767025,71,65+,5,3
1,C365C72B-9EAF-4703-A247-F8125A3F64F9,1980-09-08,0,6.0,144.0,95.18,0.0,3.23,0.0,908D1FB6-B1AF-49C3-93A8-F0961CC14950,52.05,24.0,6.0,100.0,2,0.38548546545961276,-0.32055806173387613,-0.7034588914441775,-0.1536010313579614,-0.2856561315107299,-0.12251996766078452,-0.005339558132267486,-0.5026480735466456,-0.4782330175929717,-0.5537237406253079,44,35-44,2,1
2,78F38194-C850-4326-9243-E9D56F78A53C,1971-06-23,0,1.61,398.4,202.19,0.0,0.49,0.0,299219EC-2FE0-4B32-A186-6DB1E7407B5B,196.7,248.0,86.0,1640.0,1,-0.38018066889498864,-0.1180182354888175,-0.042259431967757694,-0.1536010313579614,-0.2898984616206519,-0.12251996766078452,0.0025358710904332346,0.32876332941177244,0.618594504791232,0.7313294164132028,54,45-54,3,0
3,828BBE44-5145-4FE0-ABD9-F97408B0BD51,1986-08-01,1,2.3,23.0,20.38,0.0,0.88,0.0,83465421-E2EA-4C6F-AE79-BCB7841DE75B,3.5,10.0,3.0,179.0,5,-0.2598367890078189,-0.4168918627387979,-1.1656373754067624,-0.1536010313579614,-0.2892946263130353,-0.12251996766078452,-0.007982849447594966,-0.5546112862315469,-0.5193640496823794,-0.4878021825694363,39,35-44,2,1
4,319EFDFA-1C32-48AD-BC3F-38B43B63CB19,1967-05-22,1,3.0,108.0,96.84,0.0,0.84,0.0,BD45D8D5-FA3E-4AB5-B5E1-B77B41AA9BFF,12.0,36.0,6.0,114.0,4,-0.13774879491938588,-0.34921935790062975,-0.6932019892599811,-0.1536010313579614,-0.2893565581394575,-0.12251996766078452,-0.007520069299700351,-0.45810817695958755,-0.4782330175929717,-0.5420414391976851,58,55-64,4,0
5,5D73790F-6D95-435F-AD93-7C8DDE650AE0,1963-05-14,1,1.6,48.0,80.84,0.0,43.34,0.0,299219EC-2FE0-4B32-A186-6DB1E7407B5B,10.5,30.0,9.0,143.0,2,-0.3819247830962519,-0.396988184845219,-0.7920636970594646,-0.1536010313579614,-0.22355399256584876,-0.12251996766078452,-0.00760173638462293,-0.48037812525311663,-0.43710198550356405,-0.5178423862404664,62,55-64,4,0
6,7F24918F-708B-4489-A5EB-89529791824B,1962-05-01,1,4.4,572.0,233.12,0.0,208.12,0.0,981CBE89-A563-4864-957A-804A425AE01A,547.0,130.0,18.0,490.0,7,0.10642719325748022,0.020192903804194254,0.14885260692211869,-0.1536010313579614,0.03157416638048652,-0.12251996766078452,0.021607857656019566,-0.10921232036096568,-0.3137088892353412,-0.22828820085581497,63,55-64,4,0
7,B7200C10-7BFA-4571-AEC5-BC60302EB2EF,1951-03-09,1,0.0,0.0,150.76,0.0,150.76,0.0,3445744F-0965-4B0D-A5F1-8212761FABCB,0.0,0.0,0.0,74.0,2,-0.6609830552983845,-0.4352032464008905,-0.36003803397572215,-0.1536010313579614,-0.05723607270897698,-0.12251996766078452,-0.008173405979080985,-0.5917278667207619,-0.560495081771787,-0.5754194432766074,74,65+,5,0
8,F7B6B5CB-DB46-4171-AB19-4BCD192297FF,1952-06-30,0,0.61,9.8,50.01,0.0,43.46,0.0,2F069A3F-2E85-4449-A045-A1BB9CE8ABC9,3.25,16.0,3.0,90.0,2,-0.5545920890213215,-0.4274010046666076,-0.9825578502755942,-0.1536010313579614,-0.2233681970865821,-0.12251996766078452,-0.007996460628415396,-0.5323413379380177,-0.5193640496823794,-0.5620682416450385,73,65+,5,0
9,C3748DBC-EAEC-43C0-A6F4-FFD871548B70,1980-08-02,0,8.8,545.6,656.48,0.0,200.38,0.0,9AE8736D-A4A7-4A18-9D8C-822AECD10398,89.5,62.0,12.0,246.0,8,0.8738374418133449,-0.0008253800514250231,2.7647333952964495,-0.1536010313579614,0.019590357967786933,-0.12251996766078452,-0.003300603245367092,-0.36160506768762835,-0.39597095341415645,-0.43189402573724134,45,45-54,3,3
