,PLAYER_ID,DOB,GENDER,AVG_BET,BET_TOTAL,INITIAL_AMOUNT,INITIAL_PROMO_AMOUNT,FINAL_AMOUNT,FINAL_PROMO_AMOUNT,MACHINE_ID,WIN_TOTAL,GAMES_PLAYED_TOTAL,GAMES_WON_TOTAL,TIME_ON_DEVICE_SEC,PLAYER_LEVEL_ID,AVG_BET_std,BET_TOTAL_std,INITIAL_AMOUNT_std,INITIAL_PROMO_AMOUNT_std,FINAL_AMOUNT_std,FINAL_PROMO_AMOUNT_std,WIN_TOTAL_std,GAMES_PLAYED_TOTAL_std,GAMES_WON_TOTAL_std,TIME_ON_DEVICE_SEC_std,Edad,Rango_Edad,Rango_Edad_le,Cluster
0,A5A0D056-B593-4442-B061-8CB06E9EE6A5,1973-03-10,1,5.0,355.0,251.36,100.0,54.86,100.0,771E6B1D-01AD-4696-BCBE-4D1EFCE1A720,158.5,71.0,7.0,190.0,5,-0.10397359148393773,-0.2852914276763043,-0.28293553025891105,1.4362742851722066,-0.3525295985608929,1.8541696581108822,-8.952821100160203e-05,-0.3649901737608294,-0.48362554915006917,-0.5077020455132769,52,45-54,3,2
1,8AB27A5F-13D3-4F48-9DAB-970580490E32,1967-06-02,1,12.5,5950.0,502.77,0.0,6005.27,0.0,628C779F-CCB4-404B-AE15-53EA235FE1E7,11452.5,476.0,80.0,2145.0,9,0.7784950815047296,2.433747494558102,0.6966994018450585,-0.29324009732833817,9.791896388699667,-0.24825398655100478,0.4713314565787055,0.9835164814053233,0.39197700826668347,0.9726829767691031,58,55-64,4,2
2,4079863F-C723-408A-85F1-A8E984385888,1961-01-01,0,9.75,1004.75,200.87,0.0,0.87,0.0,CB4772CA-F151-477E-9D76-D1721F7158E1,804.75,103.0,56.0,1736.0,1,0.45492323474221824,0.030471850200693977,-0.479673001807097,-0.29324009732833817,-0.4445732659808182,-0.24825398655100478,0.026885486081573946,-0.2584414997723926,0.10410767432144974,0.6629758288849633,64,55-64,4,2
3,83AF6E84-1223-4BC3-9221-A9F3AECBA48C,1963-07-11,0,3.27,320.0,200.04,0.0,36.29,0.0,791A27D6-6579-407A-90CA-1BBED316292B,156.25,98.0,10.0,234.0,9,-0.3075296987199903,-0.3023006077081549,-0.4829071491904402,-0.29324009732833817,-0.3841882557934918,-0.24825398655100478,-0.00018344508861598495,-0.27508973008308585,-0.44764188240691494,-0.474383917134543,62,55-64,4,2
4,D657BA0F-FB33-4323-B6FB-1BAFC91F5C8B,1965-04-09,0,2.94,1300.25,379.36,200.0,409.48,200.0,F4026FD7-0D8E-405D-A356-FAC5257F29C8,1330.37,442.0,113.0,1389.0,9,-0.34635832033149166,0.17407792732674707,0.21582454813617316,3.165788667672751,0.2520365311011539,3.9565933027727698,0.048825303508983696,0.8703085152926092,0.7877973424413799,0.40021695280722114,60,55-64,4,2
5,C5350B2E-FF38-4A1B-8FEC-AC5543C1674C,1984-03-31,0,10.13,202.5,174.26,0.0,0.26,0.0,854B16F2-BBD5-404D-9F6B-BB42170B0BE8,28.5,20.0,4.0,34.0,9,0.49963498084031077,-0.3594028549579391,-0.5833605462297001,-0.29324009732833817,-0.4456132111026214,-0.24825398655100478,-0.005515836695388172,-0.5348021229299005,-0.5196092158932234,-0.625829955219697,41,35-44,2,0
6,4CFF65F1-2E24-4955-ABD9-F0D80E1D5B7A,1964-11-07,0,5.0,515.0,400.21,100.0,286.71,100.0,E81F31C9-C836-421C-8579-D870981FB005,401.5,103.0,43.0,443.0,1,-0.10397359148393773,-0.20753517610213004,0.2970678890309973,1.4362742851722066,0.04273478912774714,1.8541696581108822,0.010053494571351755,-0.2584414997723926,-0.05182154823221854,-0.3161228073355571,60,55-64,4,2
7,BD8AA296-23ED-4DFB-9433-54B60CA3DA46,1969-08-20,0,2.5,362.5,88.11,0.0,0.61,0.0,A1353289-C4D7-409C-A08C-2E15F562D130,275.0,145.0,17.0,389.0,9,-0.3981298158134935,-0.28164660338376485,-0.9190494583682665,-0.29324009732833817,-0.44501652127863595,-0.24825398655100478,0.00477327900769867,-0.11859636516256938,-0.3636799933395551,-0.3570132376185487,55,55-64,4,2
8,8A5E179E-CEAF-4DA7-9DDC-04AC06C9F125,1980-06-13,1,16.0,1280.0,639.36,0.0,1512.36,0.0,DF23C926-9AF3-4DFD-BF9C-B2E1727FCE1F,2153.0,80.0,12.0,375.0,5,1.1903137955661078,0.16423690173689062,1.228930957376188,-0.29324009732833817,2.1322573113213275,-0.24825398655100478,0.08316256618983696,-0.33502335920158155,-0.4236527712448121,-0.36761446028450945,45,45-54,3,2
9,73DAC446-2061-4B34-B0B2-D069F5669D92,1951-05-19,1,108.5,434.0,544.76,0.0,167.76,0.0,5581EA2D-F0D5-4721-B5BD-9021BBE6012C,57.0,4.0,3.0,323.0,5,12.074094095759671,-0.24689927846155574,0.8603160869373209,-0.29324009732833817,-0.1600545096238756,-0.24825398655100478,-0.004326222912272654,-0.5880764599241188,-0.5316037714742747,-0.4069904301866495,74,65+,5,1
