,PLAYER_ID,DOB,GENDER,AVG_BET,BET_TOTAL,INITIAL_AMOUNT,INITIAL_PROMO_AMOUNT,FINAL_AMOUNT,FINAL_PROMO_AMOUNT,MACHINE_ID,WIN_TOTAL,GAMES_PLAYED_TOTAL,GAMES_WON_TOTAL,TIME_ON_DEVICE_SEC,PLAYER_LEVEL_ID,AVG_BET_std,BET_TOTAL_std,INITIAL_AMOUNT_std,INITIAL_PROMO_AMOUNT_std,FINAL_AMOUNT_std,FINAL_PROMO_AMOUNT_std,WIN_TOTAL_std,GAMES_PLAYED_TOTAL_std,GAMES_WON_TOTAL_std,TIME_ON_DEVICE_SEC_std,Edad,Rango_Edad,Rango_Edad_le,Cluster
0,7009A59B-D730-432B-811A-3532970D39E1,1959-01-19,0,6.28,873.3,400.39,200.0,0.0,198.99,5352F9BD-E91A-4E57-A7C9-B25A6BE0A877,471.9,139.0,97.0,2895.0,1,0.23873224821055467,0.12909928477315458,0.44800755416882576,2.1840759530542027,-0.5281956328366961,2.501752615792677,0.02401972712409246,0.033391384149767805,0.7441367910418467,1.7581149434526453,66,65+,5,0
1,82BD58B9-6984-435F-B23A-E79CFDDF5A14,1963-02-27,1,4.0,32.0,466.55,0.0,447.55,0.0,411C93F7-0340-4CE1-A9C7-F6DBFE324A13,13.0,8.0,3.0,37.0,7,-0.12326803793514085,-0.28831415848758646,0.7245906666274922,-0.2684934286493251,0.40712524249035925,-0.23586070596078884,0.00672015908755283,-0.5249267624290141,-0.5103616523157727,-0.5377362004690533,62,55-64,4,0
2,FEBAB718-3C77-4DDA-A0A4-BB3558A33778,1958-11-01,1,2.99,888.0,260.56,0.0,1.11,0.0,3A183438-6EC5-486D-8326-081B1E8A70A6,628.55,297.0,83.0,1544.0,3,-0.2836278138154708,0.13639273255151296,-0.13655436564821316,-0.2684934286493251,-0.5258758782358403,-0.23586070596078884,0.029925103748463633,0.7067827365119629,0.5572965973502864,0.6728473103392041,66,65+,5,0
3,4E871541-11AD-44A6-A343-B7230BDC909A,1967-08-11,0,0.89,17.7,0.0,9.25,0.05,0.0,19D91CE3-CB32-4512-A645-3A26506D1AC0,8.5,20.0,6.0,94.0,4,-0.6170491300022957,-0.29540914510190786,-1.2258302994787766,-0.15506209474553698,-0.5280911393862071,-0.23586070596078884,0.006550518520622282,-0.4737831154141639,-0.4703244679532954,-0.4919477066959474,57,55-64,4,0
4,9929E3FC-0C6C-4E50-8952-35AFB4CA4A9A,1972-02-11,0,1.0,814.0,74.36,0.0,280.76,0.0,56B1FDB3-582C-4341-A7B8-7CB156504FC3,1020.4,814.0,261.0,3865.0,2,-0.5995842039163191,0.09967741720467492,-0.9149669342667689,-0.2684934286493251,0.05855599034914691,-0.23586070596078884,0.0446970273377381,2.9102215287350948,2.932836202857268,2.5373226445037464,53,45-54,3,3
5,D816C7F3-35A8-4084-B8D5-5CF710C6F980,1981-06-20,1,3.97,584.0,151.11,0.0,0.11,0.0,A37D644C-D268-4044-A667-EC03063101CF,433.0,147.0,28.0,568.0,4,-0.1280311995949526,-0.014437752116578426,-0.5941121295327509,-0.2684934286493251,-0.5279657472456203,-0.23586070596078884,0.022553278667737278,0.06748714882633465,-0.1767184492951292,-0.11118023216169785,44,35-44,2,1
6,C9E93678-E8B7-4258-8975-74E959B4CE9F,1978-03-30,0,1.5,187.5,0.14,150.0,0.0,93.14,4D833F97-9BCB-4E82-8427-F71F2F5903A3,130.5,125.0,39.0,828.0,1,-0.5201981762527894,-0.21116238096821735,-1.2252450268707928,1.570933607628321,-0.5281956328366961,1.0455167742548892,0.01114966277962824,-0.026276204034224156,-0.02991543996604609,0.09767956399632931,47,45-54,3,1
7,8D30A1F2-EA62-4D97-AAFE-55D223677B54,1972-03-29,1,7.46,2072.5,601.26,0.0,1.01,0.0,E1E68617-0139-4E43-94D8-1368F722589A,1472.25,278.0,60.0,2675.0,8,0.4260832734964847,0.7240858545559676,1.287748331066835,-0.2684934286493251,-0.5260848651368183,-0.23586070596078884,0.061730825152753216,0.6258052954051166,0.2503448505712944,1.5813874236266223,53,45-54,3,2
8,4077ACB5-CA07-42FC-BEC2-BA0743C04863,1986-05-06,1,15.25,305.0,561.32,0.0,291.82,0.0,6902F0E8-FFAA-49BE-9CE6-57A58436F7B4,35.5,20.0,4.0,74.0,4,1.6629175844942776,-0.15286441403235967,1.1207784170462922,-0.2684934286493251,0.08166994159731411,-0.23586070596078884,0.007568361922205568,-0.4737831154141639,-0.4970159241949469,-0.5080138448619494,39,35-44,2,2
9,EE50BF13-D544-431C-B9C1-946EB73D9D10,1983-06-04,1,2.19,542.5,446.84,0.0,128.34,0.0,41898924-41B3-458E-A37E-211FCA6056F5,224.0,248.0,79.0,2171.0,4,-0.4106454580771184,-0.03502809788541327,0.6421926444606191,-0.2684934286493251,-0.25998184412152625,-0.23586070596078884,0.014674416781407398,0.49794617786799095,0.5039136848669834,1.1765207418433696,42,35-44,2,1
