,PLAYER_ID,DOB,GENDER,AVG_BET,BET_TOTAL,INITIAL_AMOUNT,INITIAL_PROMO_AMOUNT,FINAL_AMOUNT,FINAL_PROMO_AMOUNT,MACHINE_ID,WIN_TOTAL,GAMES_PLAYED_TOTAL,GAMES_WON_TOTAL,TIME_ON_DEVICE_SEC,PLAYER_LEVEL_ID,AVG_BET_std,BET_TOTAL_std,INITIAL_AMOUNT_std,INITIAL_PROMO_AMOUNT_std,FINAL_AMOUNT_std,FINAL_PROMO_AMOUNT_std,WIN_TOTAL_std,GAMES_PLAYED_TOTAL_std,GAMES_WON_TOTAL_std,TIME_ON_DEVICE_SEC_std,Edad,Rango_Edad,Rango_Edad_le,Cluster
0,E0C2C2E0-7DC3-4934-A6DF-ECFFC37FA21A,1954-09-07,0,1.36,12.24,87.22,0.0,76.98,0.0,7C70AE20-E95E-4DAE-968B-BDE4694011C4,2.0,9.0,1.0,117.0,2,-0.5402408278392612,-0.49734677228656154,-0.745462675320541,-0.0128910932803906,-0.07091520564618921,-0.012963867806973771,0.006900747025629304,-0.6381381313073959,-0.6124338676256215,-0.6004680956494164,70,65+,5,0
1,D04D4701-A4F6-45B8-97B9-597E3E410ADD,1989-03-02,0,0.0,0.0,255.71,0.0,255.71,0.0,6A07F92D-F96A-46B6-98A4-94A6D2775C44,0.0,0.0,0.0,13.0,4,-1.021154974834093,-0.5075395410124912,0.6111798484816136,-0.0128910932803906,0.10100287968147001,-0.012963867806973771,0.006823946804820104,-0.6642004472751436,-0.6212208909349506,-0.6743885550454041,36,35-44,2,1
2,7DCBB8B8-4C47-4A7E-9118-6818ABFD33FE,1961-03-06,1,2.23,972.1,141.32,0.0,0.72,0.0,CBF1E4CA-2651-4F95-9951-611AE3D6933A,831.5,436.0,119.0,1962.0,8,-0.2325972190999204,0.3019694850068058,-0.30986198366111584,-0.0128910932803906,-0.144268717575285,-0.012963867806973771,0.03875363860624483,0.5983739707179672,0.4244348828752097,0.7109092849813271,64,55-64,4,0
3,B935987F-3BDA-4CAE-80C8-E4A6575B7DA1,1955-08-17,1,0.54,132.3,305.37,0.0,224.61,0.0,9BA834C3-3E46-4CCA-A213-5FC725E49FAE,51.54,245.0,42.0,1088.0,2,-0.8302037694096743,-0.3973677025778106,1.0110306867035554,-0.0128910932803906,0.07108819018507768,-0.012963867806973771,0.008803088495073177,0.045273709624654844,-0.25216591194312926,0.089693116595815,69,65+,5,0
4,CE766B0F-4BDE-49FB-8B51-1E3C710A9104,1985-04-05,0,1.84,280.8,180.34,0.0,99.04,0.0,2C9496CC-9136-40E4-A361-D6C73FEF1FAD,199.5,153.0,63.0,617.0,4,-0.3705064230175559,-0.2737054349470467,0.004318034611541766,-0.0128910932803906,-0.04969597573331413,-0.012963867806973771,0.014484768830537764,-0.22114107582343276,-0.06763842244721865,-0.24508127163024473,40,35-44,2,1
5,1B36953F-90D7-41F4-B4E7-EB95BD07F5DA,1968-08-05,1,4.0,1012.0,450.84,0.0,645.14,0.0,806A57E6-23B4-4248-8AC8-136D671FF6B6,1206.3,253.0,73.0,948.0,5,0.39329839868011784,0.33519591247123326,2.1823214929086676,-0.0128910932803906,0.4755905816293821,-0.012963867806973771,0.053145999985888835,0.06844021270709724,0.020231810646072126,-0.009815194129553074,57,55-64,4,3
6,574EE4EE-7E32-4BFB-B404-5A4F1C2353AE,1951-10-13,0,1.71,384.78,181.06,0.0,0.02,0.0,55D4E7A1-3DD6-4BEF-B4E1-BE70E6E2599E,203.74,225.0,81.0,1205.0,1,-0.41647615765676776,-0.18711686532922295,0.010115308141944458,-0.0128910932803906,-0.14494203856073434,-0.012963867806973771,0.014647585298653266,-0.012642548081451155,0.09052799712070475,0.17285363341630117,73,65+,5,0
7,F499FC03-610F-44A0-A318-CBD2427B75F2,1968-04-19,0,5.48,3072.0,270.46,0.0,1.36,0.0,9AEC9ABB-E5DB-4608-A6A3-7B445D34636C,2802.9,561.0,170.0,2498.0,5,0.9166461468803759,2.050645550985534,0.7299434381669464,-0.0128910932803906,-0.14365310981715987,-0.012963867806973771,0.11445561625787287,0.9603505813811296,0.8725730716509926,1.091883960329879,57,55-64,4,3
8,BB8C4EB8-58EB-472B-9A4F-6EE6F5D4B0EB,1947-03-11,0,2.44,501.1,49.52,0.0,1.32,0.0,B2347289-0930-4EFA-BE1C-C271B83B5FBD,452.9,205.0,70.0,963.0,1,-0.15833841699042434,-0.09025225273117267,-1.04901435878746,-0.0128910932803906,-0.1436915853020427,-0.012963867806973771,0.02421535680706335,-0.07055880578755716,-0.006129259281915108,0.0008464105910220758,78,65+,5,0
9,EE9B5626-5308-49EB-9CC4-5A94FD87C14C,1969-06-04,1,12.21,1257.5,270.52,0.0,0.52,0.0,54F0E519-64FD-47E9-AA14-D39F00B9D540,987.5,103.0,13.0,368.0,6,3.2964639478180353,0.5396342067699036,0.73042654429448,-0.0128910932803906,-0.14446109499969909,-0.012963867806973771,0.0447440558293624,-0.36593172008869773,-0.5069895879136725,-0.4220639099917922,56,55-64,4,3
